Transaction_ID,Date,Customer_ID,Product_ID,Branch_ID,Sales_Channel,Quantity,Discount_Rate
TXN-009264,2023-03-20,CUST-0797,PROD-109,BR-10,STORE,2,0.0
TXN-009265,2023-06-02,CUST-0543,PROD-108,BR-09,Store,2,0.0
TXN-009266,2023-05-23,CUST-1995,PROD-103,BR-09,Online ,2,0.0
TXN-009267,2023-05-09,CUST-1623,PROD-107,BR-07,Online,3,0.0
TXN-009268,2023-08-09,CUST-2953,PROD-104,BR-02,STORE,1,0.0
TXN-009269,2024-04-12,CUST-2335,PROD-103,BR-05,Online,1,0.1
TXN-009270,2023-08-05,CUST-2501,PROD-109,BR-09,STORE,2,0.05
TXN-009271,2023-12-15,CUST-2164,PROD-108,BR-06,STORE,1,0.0
TXN-009272,2024-08-07,CUST-0146,PROD-104,BR-11,online,1,0.05
TXN-009273,2024-07-16,CUST-2371,PROD-109,BR-08,Online ,1,0.0
TXN-009274,2024-11-12,CUST-1660,PROD-103,BR-08,Online,2,0.05
TXN-009275,2023-07-03,CUST-1325,PROD-102,BR-02,STORE,1,
TXN-009276,2024-02-16,CUST-2735,PROD-107,BR-10,online,1,
TXN-009277,2023-05-14,CUST-2366,PROD-108,BR-12,STORE,1,0.1
TXN-009278,2023-05-10,CUST-1645,PROD-102,BR-01,Online,1,0.0
TXN-009279,2024-02-21,CUST-2906,PROD-109,BR-01,Online,1,0.0
TXN-009280,2023-05-15,CUST-2785,PROD-101,BR-07,online,1,0.1
TXN-009281,2024-08-29,CUST-2188,PROD-110,BR-08,Online,1,0.0
TXN-009282,2023-10-23,CUST-3193,PROD-110,BR-03,online,1,0.0
TXN-009283,2023-06-04,CUST-1249,PROD-102,BR-07,Online,1,0.05
TXN-009284,2023-04-27,CUST-2400,PROD-102,BR-10,STORE,2,0.0
TXN-009285,2023-04-04,CUST-0174,PROD-104,BR-11,STORE,1,0.0
TXN-009286,2023-04-29,CUST-1957,PROD-109,BR-04,online,1,0.1
TXN-009287,2023-08-06,CUST-2259,PROD-103,BR-08,Online ,3,0.0
TXN-009288,2024-08-12,CUST-1958,PROD-108,BR-08,Online,1,0.0
TXN-009289,2024-09-14,CUST-1461,PROD-104,BR-10,Online ,2,0.1
TXN-009290,2023-12-07,CUST-0733,PROD-106,BR-04,online,1,0.0
TXN-009291,2024-05-30,CUST-2972,PROD-101,BR-12,Online,1,0.0
TXN-009292,2023-04-02,CUST-1120,PROD-104,BR-01,online,1,
TXN-009293,2024-01-29,CUST-2587,PROD-109,BR-12,Online ,1,0.0
TXN-009294,2024-10-12,CUST-0814,PROD-101,BR-01,Store,1,0.05
TXN-009295,2023-12-13,CUST-1275,PROD-108,BR-04,Online,1,0.1
TXN-009296,2023-09-25,CUST-1390,PROD-103,BR-08,online,1,0.1
TXN-009297,2024-06-05,CUST-2644,PROD-103,BR-12,online,1,0.1
TXN-009298,2024-05-20,CUST-0456,PROD-108,BR-02,Online,1,0.05
TXN-009299,2023-10-31,CUST-0153,PROD-109,BR-05,Online ,2,0.1
TXN-009300,2024-11-12,CUST-2663,PROD-110,BR-07,Online ,1,0.0
TXN-009301,2023-02-09,CUST-0433,PROD-104,BR-06,online,2,0.0
TXN-009302,2024-10-12,CUST-1769,PROD-104,BR-04,Online ,1,0.05
TXN-009303,2024-09-10,CUST-3239,PROD-103,BR-07,Online ,2,0.0
TXN-009304,2024-05-07,CUST-3456,PROD-105,BR-06,Online ,1,0.05
TXN-009305,2023-04-15,CUST-1910,PROD-109,BR-03,Store,1,0.05
TXN-009306,2023-05-10,CUST-2640,PROD-105,BR-06,Online,2,0.0
TXN-009307,2023-06-19,CUST-1258,PROD-105,BR-05,Online,2,0.0
TXN-009308,2023-01-10,CUST-3231,PROD-109,BR-02,Online,1,0.0
TXN-009309,2024-01-11,CUST-0748,PROD-106,BR-04,Online,1,0.0
TXN-009310,2023-07-11,CUST-2836,PROD-110,BR-11,Store,4,0.0
TXN-009311,2024-08-29,CUST-2378,PROD-101,BR-08,Store,1,0.05
TXN-009312,2024-01-27,CUST-1920,PROD-106,BR-03,Online ,2,0.05
TXN-009313,2024-04-03,CUST-3388,PROD-103,BR-10,Store,2,0.1
TXN-009314,2023-03-07,CUST-0642,PROD-107,BR-11,online,2,0.1
TXN-009315,2024-05-26,CUST-1858,PROD-108,BR-04,STORE,2,0.05
TXN-009316,2024-08-01,CUST-0355,PROD-108,BR-12,Online ,1,
TXN-009317,2024-10-31,CUST-1197,PROD-104,BR-06,STORE,1,0.05
TXN-009318,2024-09-25,CUST-2949,PROD-104,BR-05,STORE,1,0.05
TXN-009319,2024-06-07,CUST-1473,PROD-102,BR-06,STORE,1,0.1
TXN-009320,2023-10-20,CUST-3389,PROD-103,BR-07,Online ,1,0.0
TXN-009321,2023-06-05,CUST-1520,PROD-110,BR-01,STORE,1,0.0
TXN-009322,2023-07-01,CUST-2452,PROD-108,BR-08,Store,1,0.0
TXN-009323,2023-07-21,CUST-1726,PROD-109,BR-08,online,1,0.0
TXN-009324,2024-01-03,CUST-3135,PROD-110,BR-06,online,3,0.1
TXN-009325,2023-05-26,CUST-0879,PROD-111,BR-07,Store,1,0.0
TXN-009326,2024-11-01,CUST-2770,PROD-111,BR-08,Online,2,0.0
TXN-009327,2023-11-28,CUST-1394,PROD-106,BR-05,Online,1,0.15
TXN-009328,2024-06-23,CUST-2255,PROD-104,BR-08,Online ,2,0.05
TXN-009329,2024-09-08,CUST-0764,PROD-102,BR-09,Store,1,0.0
TXN-009330,2024-06-09,CUST-1966,PROD-102,BR-09,STORE,1,0.0
TXN-009331,2024-02-23,CUST-3124,PROD-104,BR-09,online,1,
TXN-009332,2023-09-21,CUST-1151,PROD-103,BR-07,STORE,1,0.0
TXN-009333,2023-02-22,CUST-0903,PROD-111,BR-03,STORE,1,0.0
TXN-009334,2024-11-20,CUST-0724,PROD-104,BR-06,Online ,1,
TXN-009335,2023-12-06,CUST-2533,PROD-107,BR-06,online,1,0.0
TXN-009336,2024-06-16,CUST-1974,PROD-101,BR-06,STORE,2,0.1
TXN-009337,2023-05-14,CUST-0187,PROD-109,BR-05,STORE,2,0.0
TXN-009338,2023-04-19,CUST-0954,PROD-107,BR-03,Store,1,0.05
TXN-009339,2023-06-12,CUST-3178,PROD-103,BR-03,Online,1,
TXN-009340,2023-05-14,CUST-0541,PROD-101,BR-10,Online ,1,0.05
TXN-009341,2023-08-11,CUST-2670,PROD-108,BR-10,Store,1,0.0
TXN-009342,2023-08-15,CUST-0888,PROD-106,BR-09,STORE,1,0.0
TXN-009343,2024-09-08,CUST-1060,PROD-106,BR-12,online,3,0.15
TXN-009344,2023-04-09,CUST-1212,PROD-104,BR-05,online,1,0.05
TXN-009345,2023-10-23,CUST-2207,PROD-107,BR-06,Online ,1,0.1
TXN-009346,2023-10-06,CUST-0061,PROD-102,BR-02,STORE,1,0.0
TXN-009347,2023-06-24,CUST-0328,PROD-111,BR-12,STORE,1,0.0
TXN-009348,2023-08-22,CUST-2474,PROD-101,BR-03,Online,2,0.15
TXN-009349,2023-01-06,CUST-2235,PROD-110,BR-12,Online ,1,0.15
TXN-009350,2024-02-17,CUST-2126,PROD-105,BR-07,Store,1,0.05
TXN-009351,2023-09-24,CUST-2176,PROD-102,BR-12,STORE,1,0.0
TXN-009352,2023-06-22,CUST-2588,PROD-108,BR-06,Store,1,0.0
TXN-009353,2024-08-20,CUST-0906,PROD-108,BR-10,Online,1,0.0
TXN-009354,2024-03-15,CUST-0144,PROD-109,BR-06,STORE,1,0.0
TXN-009355,2023-07-21,CUST-2408,PROD-105,BR-01,STORE,2,0.0
TXN-009356,2023-11-04,CUST-0390,PROD-107,BR-08,Store,2,0.15
TXN-009357,2024-01-10,CUST-2711,PROD-109,BR-08,online,2,0.05
TXN-009358,2024-09-14,CUST-0014,PROD-109,BR-06,Online ,1,0.05
TXN-009359,2024-02-18,CUST-2856,PROD-110,BR-07,STORE,1,0.0
TXN-009360,2023-03-06,CUST-0068,PROD-111,BR-04,Online,2,0.0
TXN-009361,2024-05-26,CUST-1678,PROD-103,BR-07,Online,1,0.0
TXN-009362,2024-10-31,CUST-0396,PROD-109,BR-04,Online,1,0.1
TXN-009363,2023-03-26,CUST-0591,PROD-107,BR-08,online,1,0.1
TXN-009364,2023-08-19,CUST-2258,PROD-109,BR-02,Store,1,0.15
TXN-009365,2024-11-16,CUST-1232,PROD-107,BR-03,Online,1,0.05
TXN-009366,2023-05-31,CUST-1929,PROD-103,BR-07,Online,1,0.1
TXN-009367,2023-06-20,CUST-1224,PROD-108,BR-11,Online,1,0.0
TXN-009368,2023-09-11,CUST-2379,PROD-107,BR-06,Online,1,0.05
TXN-009369,2024-05-09,CUST-0692,PROD-107,BR-11,online,1,0.0
TXN-009370,2023-03-04,CUST-1140,PROD-109,BR-12,Online ,1,0.15
TXN-009371,2023-09-15,CUST-2065,PROD-103,BR-02,STORE,1,0.05
TXN-009372,2024-04-28,CUST-0064,PROD-102,BR-04,Store,2,
TXN-009373,2023-05-21,CUST-2977,PROD-108,BR-11,Online ,1,0.05
TXN-009374,2023-07-13,CUST-0690,PROD-103,BR-09,online,2,0.0
TXN-009375,2024-04-11,CUST-0214,PROD-106,BR-06,Online,1,0.1
TXN-009376,2023-06-01,CUST-1633,PROD-111,BR-04,Online ,4,0.0
TXN-009377,2024-08-26,CUST-3024,PROD-109,BR-02,Online ,2,0.0
TXN-009378,2023-01-10,CUST-2826,PROD-104,BR-04,STORE,1,0.05
TXN-009379,2024-06-30,CUST-3068,PROD-108,BR-06,STORE,2,0.0
TXN-009380,2024-07-02,CUST-3159,PROD-102,BR-09,Store,1,0.0
TXN-009381,2024-07-31,CUST-3336,PROD-104,BR-04,Online ,1,0.05
TXN-009382,2024-10-12,CUST-3076,PROD-102,BR-01,online,2,0.0
TXN-009383,2023-05-07,CUST-0425,PROD-101,BR-07,Online ,1,0.0
TXN-009384,2024-01-10,CUST-0111,PROD-107,BR-03,Online ,2,0.1
TXN-009385,2024-10-24,CUST-3419,PROD-102,BR-03,online,1,0.0
TXN-009386,2024-06-25,CUST-1953,PROD-102,BR-11,Store,1,0.0
TXN-009387,2023-09-13,CUST-3365,PROD-104,BR-06,STORE,1,0.0
TXN-009388,2024-08-31,CUST-2292,PROD-102,BR-06,Store,1,0.15
TXN-009389,2024-04-06,CUST-1074,PROD-110,BR-09,Online,1,0.05
TXN-009390,2024-06-09,CUST-0925,PROD-107,BR-10,Store,2,0.0
TXN-009391,2023-10-23,CUST-3129,PROD-101,BR-01,STORE,4,0.15
TXN-009392,2023-02-13,CUST-0660,PROD-106,BR-11,Store,2,0.15
TXN-009393,2024-10-30,CUST-0847,PROD-101,BR-02,Store,2,0.15
TXN-009394,2023-12-21,CUST-0260,PROD-103,BR-04,Online,1,0.05
TXN-009395,2023-02-16,CUST-2476,PROD-107,BR-04,online,1,0.1
TXN-009396,2023-08-30,CUST-1206,PROD-110,BR-05,online,1,0.0
TXN-009397,2023-09-13,CUST-2669,PROD-103,BR-05,Store,1,0.0
TXN-009398,2024-09-04,CUST-3255,PROD-106,BR-11,Online,1,0.15
TXN-009399,2023-11-23,CUST-1875,PROD-101,BR-05,STORE,1,0.0
TXN-009400,2023-02-02,CUST-0406,PROD-108,BR-01,Online ,1,0.0
TXN-009401,2023-11-21,CUST-3253,PROD-107,BR-07,Online,1,0.05
TXN-009402,2024-01-31,CUST-2906,PROD-109,BR-04,Online ,1,0.0
TXN-009403,2024-09-13,CUST-1431,PROD-109,BR-08,online,1,0.15
TXN-009404,2023-06-16,CUST-3391,PROD-102,BR-08,Online ,1,0.0
TXN-009405,2023-03-03,CUST-0963,PROD-109,BR-06,Store,1,
TXN-009406,2023-01-18,CUST-2911,PROD-104,BR-12,Online,1,0.05
TXN-009407,2023-01-25,CUST-1609,PROD-104,BR-01,online,2,
TXN-009408,2023-07-19,CUST-1865,PROD-108,BR-08,STORE,1,0.05
TXN-009409,2023-10-21,CUST-3336,PROD-109,BR-05,Online,1,0.0
TXN-009410,2024-04-28,CUST-1182,PROD-109,BR-03,STORE,1,0.0
TXN-009411,2024-03-15,CUST-3133,PROD-101,BR-01,Store,1,0.05
TXN-009412,2023-03-17,CUST-1718,PROD-111,BR-02,Online ,1,0.0
TXN-009413,2024-04-28,CUST-2154,PROD-101,BR-01,Online,2,0.15
TXN-009414,2024-08-26,CUST-1950,PROD-105,BR-08,online,1,0.0
TXN-009415,2024-10-12,CUST-1302,PROD-110,BR-06,Online,1,0.0
TXN-009416,2023-06-22,CUST-2257,PROD-109,BR-02,online,1,0.0
TXN-009417,2024-11-16,CUST-1315,PROD-106,BR-05,Online,1,0.15
TXN-009418,2024-09-29,CUST-2545,PROD-106,BR-06,online,1,0.0
TXN-009419,2024-01-27,CUST-2641,PROD-101,BR-12,STORE,1,0.0
TXN-009420,2023-05-16,CUST-2692,PROD-103,BR-06,STORE,2,
TXN-009421,2023-09-21,CUST-2470,PROD-110,BR-08,Online,2,0.0
TXN-009422,2024-09-15,CUST-3031,PROD-101,BR-01,Online,1,0.0
TXN-009423,2023-10-28,CUST-1593,PROD-105,BR-04,STORE,1,0.15
TXN-009424,2024-04-03,CUST-1265,PROD-105,BR-02,Online ,2,0.1
TXN-009425,2024-09-12,CUST-1729,PROD-109,BR-08,Store,3,0.15
TXN-009426,2024-06-27,CUST-2601,PROD-109,BR-11,online,1,0.0
TXN-009427,2023-10-14,CUST-2805,PROD-106,BR-09,Online,2,0.05
TXN-009428,2024-07-31,CUST-2547,PROD-101,BR-10,online,1,0.05
TXN-009429,2024-08-27,CUST-0101,PROD-107,BR-03,STORE,1,0.0
TXN-009430,2024-05-15,CUST-3340,PROD-107,BR-02,Store,2,0.1
TXN-009431,2023-11-07,CUST-0050,PROD-106,BR-06,Online,2,0.15
TXN-009432,2023-12-25,CUST-0327,PROD-110,BR-10,Store,1,0.05
TXN-009433,2023-10-05,CUST-2276,PROD-101,BR-01,Store,1,0.0
TXN-009434,2024-02-23,CUST-2150,PROD-108,BR-03,Online,4,0.0
TXN-009435,2023-07-14,CUST-0757,PROD-106,BR-12,online,1,0.0
TXN-009436,2024-04-28,CUST-0693,PROD-108,BR-11,Online,1,0.0
TXN-009437,2023-03-04,CUST-0062,PROD-111,BR-10,online,1,0.15
TXN-009438,2023-03-01,CUST-1613,PROD-103,BR-03,Online,1,0.0
TXN-009439,2023-02-05,CUST-0009,PROD-103,BR-07,Store,1,0.0
TXN-009440,2023-04-02,CUST-3303,PROD-106,BR-03,Store,1,0.0
TXN-009441,2023-10-27,CUST-2122,PROD-102,BR-07,Store,1,0.1
TXN-009442,2024-02-23,CUST-1572,PROD-107,BR-04,Store,1,0.0
TXN-009443,2024-09-18,CUST-1488,PROD-108,BR-02,STORE,1,0.05
TXN-009444,2024-07-06,CUST-2607,PROD-111,BR-07,online,1,0.0
TXN-009445,2024-01-03,CUST-3224,PROD-103,BR-04,Online ,2,
TXN-009446,2023-04-29,CUST-3157,PROD-103,BR-04,Online,1,0.0
TXN-009447,2024-10-26,CUST-1383,PROD-103,BR-11,Online ,1,0.0
TXN-009448,2023-08-20,CUST-0928,PROD-109,BR-03,Online,1,0.15
TXN-009449,2023-02-27,CUST-2657,PROD-108,BR-10,Online,1,0.05
TXN-009450,2023-08-03,CUST-0037,PROD-108,BR-04,STORE,1,0.05
TXN-009451,2023-05-10,CUST-1215,PROD-109,BR-02,Online ,1,0.0
TXN-009452,2023-09-11,CUST-0486,PROD-110,BR-01,STORE,2,0.0
TXN-009453,2023-06-25,CUST-3349,PROD-110,BR-03,Store,4,
TXN-009454,2023-02-11,CUST-3322,PROD-109,BR-03,Online,2,0.0
TXN-009455,2023-11-09,CUST-1709,PROD-109,BR-07,online,1,0.1
TXN-009456,2023-10-11,CUST-1432,PROD-104,BR-01,Online ,1,0.0
TXN-009457,2023-06-08,CUST-2182,PROD-109,BR-03,Online ,1,0.05
TXN-009458,2023-06-01,CUST-2173,PROD-104,BR-06,Online,1,0.0
TXN-009459,2023-07-05,CUST-3257,PROD-108,BR-07,Store,3,0.0
TXN-009460,2023-11-17,CUST-0811,PROD-108,BR-07,Online ,1,0.0
TXN-009461,2024-02-04,CUST-0639,PROD-106,BR-09,Online,1,0.05
TXN-009462,2023-12-15,CUST-1424,PROD-107,BR-01,Store,2,0.0
TXN-009463,2023-07-08,CUST-1253,PROD-105,BR-12,Store,1,0.0
TXN-009464,2024-09-22,CUST-2812,PROD-102,BR-12,Store,1,0.15
TXN-009465,2023-12-20,CUST-0090,PROD-111,BR-08,Online ,3,0.1
TXN-009466,2023-06-11,CUST-0146,PROD-101,BR-10,online,1,0.0
TXN-009467,2024-11-29,CUST-0983,PROD-101,BR-06,Online,1,0.0
TXN-009468,2024-01-14,CUST-1132,PROD-106,BR-12,STORE,1,0.1
TXN-009469,2024-03-30,CUST-0874,PROD-101,BR-01,Online ,1,0.1
TXN-009470,2024-03-03,CUST-0555,PROD-103,BR-12,STORE,2,0.15
TXN-009471,2024-04-04,CUST-1753,PROD-104,BR-05,Store,1,0.1
TXN-009472,2023-12-08,CUST-1625,PROD-111,BR-01,online,1,0.05
TXN-009473,2023-10-03,CUST-1226,PROD-102,BR-05,Online ,1,0.05
TXN-009474,2024-03-30,CUST-1785,PROD-105,BR-08,Store,2,0.0
TXN-009475,2023-09-02,CUST-2573,PROD-109,BR-06,Store,1,
TXN-009476,2024-04-18,CUST-0784,PROD-101,BR-03,online,1,0.05
TXN-009477,2023-09-03,CUST-0205,PROD-102,BR-05,online,1,0.05
TXN-009478,2023-06-11,CUST-1787,PROD-107,BR-02,Store,2,0.0
TXN-009479,2024-01-28,CUST-2007,PROD-110,BR-02,Store,1,0.0
TXN-009480,2023-03-28,CUST-1128,PROD-105,BR-05,Online,1,0.05
TXN-009481,2023-10-14,CUST-0125,PROD-105,BR-08,STORE,1,
TXN-009482,2024-02-15,CUST-3180,PROD-104,BR-07,STORE,1,0.0
TXN-009483,2023-03-26,CUST-3164,PROD-105,BR-01,STORE,1,0.0
TXN-009484,2023-01-25,CUST-2433,PROD-107,BR-08,online,1,0.1
TXN-009485,2024-01-04,CUST-2408,PROD-108,BR-06,STORE,1,0.0
TXN-009486,2023-07-08,CUST-2214,PROD-108,BR-06,Store,1,0.15
TXN-009487,2024-06-30,CUST-1929,PROD-103,BR-12,Online ,2,0.1
TXN-009488,2023-09-13,CUST-0437,PROD-104,BR-03,Online ,1,0.0
TXN-009489,2023-09-16,CUST-2262,PROD-109,BR-06,Store,1,0.15
TXN-009490,2024-02-25,CUST-2616,PROD-102,BR-04,STORE,1,0.05
TXN-009491,2024-06-01,CUST-0725,PROD-104,BR-09,Online ,2,0.0
TXN-009492,2024-08-29,CUST-2500,PROD-107,BR-03,Online ,2,0.05
TXN-009493,2023-02-23,CUST-3038,PROD-111,BR-11,Store,1,0.0
TXN-009494,2023-10-02,CUST-2796,PROD-110,BR-04,Online ,1,0.0
TXN-009495,2024-02-18,CUST-2173,PROD-109,BR-10,Online ,1,0.0
TXN-009496,2024-03-17,CUST-1374,PROD-105,BR-10,STORE,1,0.0
TXN-009497,2024-08-12,CUST-1582,PROD-110,BR-06,STORE,1,0.0
TXN-009498,2023-03-02,CUST-0243,PROD-101,BR-10,online,1,0.05
TXN-009499,2023-02-26,CUST-2357,PROD-111,BR-09,Store,1,0.0
TXN-009500,2024-09-20,CUST-2328,PROD-102,BR-11,online,1,0.05
TXN-009501,2024-07-29,CUST-0558,PROD-101,BR-12,Online,1,0.0
TXN-009502,2023-09-24,CUST-2134,PROD-102,BR-10,STORE,1,0.0
TXN-009503,2023-05-10,CUST-1312,PROD-105,BR-07,STORE,1,0.15
TXN-009504,2023-10-11,CUST-0146,PROD-111,BR-02,STORE,1,0.0
TXN-009505,2024-08-16,CUST-1567,PROD-111,BR-05,online,1,0.0
TXN-009506,2023-08-15,CUST-1300,PROD-111,BR-01,Store,1,0.0
TXN-009507,2023-05-17,CUST-1327,PROD-110,BR-09,Online ,1,0.0
TXN-009508,2024-07-16,CUST-1191,PROD-101,BR-04,Store,1,0.05
TXN-009509,2024-02-26,CUST-0433,PROD-111,BR-11,Online ,3,0.0
TXN-009510,2024-11-11,CUST-1489,PROD-109,BR-11,Store,1,0.1
TXN-009511,2023-07-09,CUST-1697,PROD-101,BR-09,Online ,1,0.0
TXN-009512,2023-11-12,CUST-2779,PROD-110,BR-08,online,1,0.15
TXN-009513,2023-02-19,CUST-2116,PROD-101,BR-06,Store,1,0.05
TXN-009514,2024-04-14,CUST-1313,PROD-105,BR-08,Online,1,0.15
TXN-009515,2023-01-22,CUST-0659,PROD-105,BR-10,Online ,2,0.05
TXN-009516,2024-07-13,CUST-2148,PROD-107,BR-07,Online ,1,0.1
TXN-009517,2024-09-27,CUST-0665,PROD-108,BR-07,Online ,1,
TXN-009518,2023-11-17,CUST-0538,PROD-103,BR-02,Online ,1,0.1
TXN-009519,2023-02-05,CUST-1396,PROD-110,BR-06,Store,1,0.1
TXN-009520,2024-01-28,CUST-0905,PROD-109,BR-12,Online ,2,0.15
TXN-009521,2023-12-11,CUST-0124,PROD-109,BR-09,Online,1,0.15
TXN-009522,2023-06-02,CUST-1380,PROD-108,BR-03,Online,1,0.15
TXN-009523,2024-12-01,CUST-3055,PROD-109,BR-06,STORE,2,0.0
TXN-009524,2024-02-16,CUST-1496,PROD-103,BR-05,Store,1,0.0
TXN-009525,2024-01-20,CUST-1471,PROD-102,BR-01,Store,2,0.0
TXN-009526,2024-01-31,CUST-0103,PROD-106,BR-03,STORE,1,0.1
TXN-009527,2024-04-26,CUST-0601,PROD-102,BR-08,STORE,2,0.1
TXN-009528,2024-08-07,CUST-1644,PROD-105,BR-05,STORE,1,0.0
TXN-009529,2024-02-23,CUST-3061,PROD-109,BR-07,online,2,0.1
TXN-009530,2024-03-06,CUST-1881,PROD-106,BR-03,STORE,1,0.0
TXN-009531,2024-01-25,CUST-1324,PROD-101,BR-11,Store,2,0.0
TXN-009532,2024-06-26,CUST-2607,PROD-105,BR-05,online,1,0.15
TXN-009533,2024-06-17,CUST-2174,PROD-103,BR-01,STORE,1,0.0
TXN-009534,2024-03-26,CUST-0426,PROD-107,BR-07,Online,1,0.0
TXN-009535,2023-09-03,CUST-2056,PROD-106,BR-07,online,1,0.1
TXN-009536,2024-07-28,CUST-1697,PROD-102,BR-08,Online ,1,0.0
TXN-009537,2023-12-14,CUST-2302,PROD-109,BR-04,Store,2,0.0
TXN-009538,2024-09-06,CUST-3404,PROD-103,BR-09,Store,1,0.0
TXN-009539,2023-01-22,CUST-1097,PROD-103,BR-04,Online,1,0.15
TXN-009540,2023-09-24,CUST-1424,PROD-102,BR-08,Online ,1,0.1
TXN-009541,2023-10-04,CUST-0355,PROD-105,BR-03,Online,1,
TXN-009542,2023-03-15,CUST-2949,PROD-105,BR-01,Online ,1,0.0
TXN-009543,2023-09-09,CUST-3165,PROD-110,BR-02,STORE,1,0.0
TXN-009544,2024-10-20,CUST-2115,PROD-101,BR-08,online,1,0.1
TXN-009545,2024-04-26,CUST-1004,PROD-106,BR-04,Online ,1,0.0
TXN-009546,2024-01-22,CUST-2389,PROD-106,BR-06,STORE,1,0.1
TXN-009547,2023-02-27,CUST-1367,PROD-109,BR-03,Online,1,0.1
TXN-009548,2024-07-12,CUST-2044,PROD-110,BR-12,Online,1,0.0
TXN-009549,2024-02-24,CUST-0292,PROD-110,BR-08,online,1,0.1
TXN-009550,2023-11-21,CUST-1414,PROD-104,BR-11,Online,3,0.15
TXN-009551,2023-11-01,CUST-0551,PROD-103,BR-12,Store,1,0.0
TXN-009552,2024-10-03,CUST-0492,PROD-102,BR-09,Online,1,0.15
TXN-009553,2024-10-26,CUST-2895,PROD-108,BR-05,Online ,1,0.1
TXN-009554,2023-01-16,CUST-0075,PROD-109,BR-05,STORE,1,0.1
TXN-009555,2023-08-12,CUST-1109,PROD-110,BR-11,Online,1,0.1
TXN-009556,2024-07-10,CUST-2146,PROD-103,BR-07,Online,2,0.05
TXN-009557,2023-11-14,CUST-2979,PROD-101,BR-07,Online,1,0.05
TXN-009558,2024-07-06,CUST-2267,PROD-101,BR-03,online,3,0.0
TXN-009559,2024-08-11,CUST-1062,PROD-111,BR-11,Online,1,0.05
TXN-009560,2024-03-16,CUST-1501,PROD-106,BR-01,Store,1,0.15
TXN-009561,2024-05-04,CUST-1774,PROD-109,BR-04,online,1,0.15
TXN-009562,2024-06-27,CUST-1182,PROD-107,BR-02,Store,1,
TXN-009563,2023-10-18,CUST-3324,PROD-103,BR-04,Online,1,0.1
TXN-009564,2023-10-20,CUST-0559,PROD-109,BR-05,Online ,1,0.1
TXN-009565,2023-10-12,CUST-3035,PROD-111,BR-11,Online ,1,0.05
TXN-009566,2024-11-09,CUST-2837,PROD-104,BR-02,Online ,1,0.05
TXN-009567,2023-01-21,CUST-2719,PROD-108,BR-11,STORE,2,0.05
TXN-009568,2024-05-22,CUST-3075,PROD-109,BR-12,Store,1,0.1
TXN-009569,2024-05-09,CUST-3191,PROD-108,BR-10,Online,2,0.05
TXN-009570,2023-02-13,CUST-1076,PROD-102,BR-08,STORE,2,0.0
TXN-009571,2023-02-11,CUST-0874,PROD-101,BR-10,online,2,0.0
TXN-009572,2024-11-23,CUST-1680,PROD-105,BR-09,Online,1,0.0
TXN-009573,2024-07-29,CUST-0089,PROD-105,BR-08,Online,1,0.05
TXN-009574,2024-04-30,CUST-0449,PROD-106,BR-12,Online ,1,0.1
TXN-009575,2024-01-18,CUST-2184,PROD-105,BR-09,Online,2,0.0
TXN-009576,2023-06-09,CUST-2781,PROD-105,BR-09,STORE,1,0.0
TXN-009577,2024-01-19,CUST-0992,PROD-101,BR-05,online,1,0.1
TXN-009578,2023-09-13,CUST-2810,PROD-110,BR-07,Online,3,0.1
TXN-009579,2024-05-08,CUST-2502,PROD-105,BR-11,Online,1,0.1
TXN-009580,2024-08-17,CUST-2378,PROD-111,BR-12,Online ,2,0.0
TXN-009581,2023-08-01,CUST-2634,PROD-106,BR-08,Online,2,0.0
TXN-009582,2023-08-18,CUST-3159,PROD-106,BR-06,Online,1,0.1
TXN-009583,2023-09-29,CUST-3238,PROD-107,BR-03,Online ,2,0.0
TXN-009584,2023-08-04,CUST-1058,PROD-101,BR-11,Online ,3,0.05
TXN-009585,2023-07-21,CUST-1759,PROD-104,BR-11,online,2,0.05
TXN-009586,2023-03-29,CUST-1806,PROD-104,BR-01,STORE,1,0.15
TXN-009587,2023-05-05,CUST-1783,PROD-108,BR-08,Online ,1,0.1
TXN-009588,2024-02-02,CUST-3137,PROD-109,BR-08,online,2,0.0
TXN-009589,2024-04-23,CUST-0099,PROD-108,BR-05,STORE,3,0.0
TXN-009590,2023-06-07,CUST-1828,PROD-106,BR-08,Online ,1,
TXN-009591,2023-10-17,CUST-1052,PROD-110,BR-02,online,1,0.15
TXN-009592,2023-10-20,CUST-1638,PROD-106,BR-12,STORE,1,0.05
TXN-009593,2024-06-29,CUST-0193,PROD-101,BR-07,Online ,1,0.15
TXN-009594,2023-07-04,CUST-3375,PROD-108,BR-12,Online ,2,0.05
TXN-009595,2024-05-20,CUST-1485,PROD-109,BR-05,Online,4,0.05
TXN-009596,2024-11-22,CUST-1642,PROD-102,BR-06,Online,2,0.15
TXN-009597,2024-03-25,CUST-0169,PROD-109,BR-11,online,1,0.05
TXN-009598,2023-07-12,CUST-1618,PROD-108,BR-05,STORE,3,0.0
TXN-009599,2024-08-13,CUST-1224,PROD-103,BR-09,Store,1,0.1
TXN-009600,2023-02-07,CUST-0272,PROD-109,BR-05,STORE,1,0.0
TXN-009601,2023-11-29,CUST-0452,PROD-106,BR-11,STORE,1,0.1
TXN-009602,2024-03-24,CUST-2899,PROD-109,BR-09,STORE,1,
