InvoiceNo,OrderDate,CustomerID,ProductID,CountryID,Quantity,UnitPrice,UnitCost
INV-2024-85850,2025-01-17,1195.0,PRD-118,EG,1,1372.18,1052
INV-2024-57659,2024-01-12,1035.0,PRD-122,EG,5,652.46,446
INV-2024-55725,2025-07-20,1489.0,PRD-133,AE,9,1245.7,839
INV-2024-94125,2025-07-22,1498.0,PRD-149,EG,6,717.86,493
INV-2024-78556,2024-05-24,1185.0,PRD-109,SA,6,1267.94,1025
INV-2024-68939,2024-05-06,1183.0,PRD-104,SA,3,78.07,58
INV-2024-92709,2024-02-12,1034.0,PRD-125,AE,9,1200.68,978
INV-2024-32344,2024-01-06,1027.0,PRD-147,EG,8,1620.95,1325
INV-2024-14814,2025-08-09,1240.0,PRD-130,EG,8,2578.25,1790
INV-2024-86706,2025-09-02,,PRD-130,EG,3,1715.68,1303
INV-2024-60551,2025-02-07,1456.0,PRD-125,SA,5,2332.81,1977
INV-2024-30408,2025-07-04,1265.0,PRD-140,EG,6,226.73,155
INV-2024-80510,2025-07-14,1351.0,PRD-121,EG,8,2087.96,1421
INV-2024-84542,2024-03-28,1311.0,PRD-148,EG,1,1353.77,1126
INV-2024-37611,2024/11/08,1001.0,PRD-103,EG,10,223.59,170
INV-2024-66866,2024-08-03,1015.0,PRD-123,SA,9,1905.52,1391
INV-2024-55471,2024-12-18,1447.0,PRD-111,AE,3,2801.78,1982
INV-2024-94673,2024-08-04,1178.0,PRD-136,EG,3,749.99,552
INV-2024-99393,2025-02-26,1292.0,PRD-142,SA,7,1897.23,1631
INV-2024-47839,2025-10-23,1108.0,PRD-131,SA,2,2167.78,1714
INV-2024-37190,2025-06-08,1485.0,PRD-160,SA,6,373.66,285
INV-2024-54850,2024-05-25,1405.0,PRD-158,AE,10,134.11,110
INV-2024-76029,2024-06-13,1008.0,PRD-126,SA,9,1507.09,1126
INV-2024-82300,2024-07-07,1443.0,PRD-156,SA,1,2538.31,1864
INV-2024-45251,2024-08-14,1239.0,PRD-109,EG,6,89.48,74
INV-2024-21895,2025-09-23,1063.0,PRD-136,SA,4,2270.48,1960
INV-2024-77275,2024-09-15,1263.0,PRD-157,SA,9,1211.66,916
INV-2024-37619,2024-07-17,1265.0,PRD-145,EG,8,906.23,714
INV-2024-43844,2024-04-27,1487.0,PRD-144,EG,1,1589.52,1253
INV-2024-38607,2024/07/04,1156.0,PRD-113,JO,6,173.03,138
INV-2024-71300,2025-11-18,1091.0,PRD-157,SA,4,1100.16,850
INV-2024-44189,2025-08-03,1347.0,PRD-138,SA,7,407.43,312
INV-2024-14121,2024-02-25,1220.0,PRD-165,JO,6,352.17,263
INV-2024-25112,2025-07-16,1148.0,PRD-116,AE,3,163.54,130
INV-2024-77768,2025-04-17,1334.0,PRD-129,SA,9,854.99,603
INV-2024-96288,2025-10-22,1468.0,PRD-142,AE,1,2145.94,1446
INV-2024-92721,2025-07-16,1465.0,PRD-134,AE,7,414.3,349
INV-2024-34435,2024-03-15,1134.0,PRD-150,SA,4,2446.95,1952
INV-2024-72286,2024-10-24,1440.0,PRD-126,SA,10,2376.8,1901
INV-2024-28325,18-Nov-2025,1402.0,PRD-155,EG,7,1201.31,969
INV-2024-71242,2024-03-09,1227.0,PRD-105,JO,9,2610.03,1881
INV-2024-86915,2024-09-13,1289.0,PRD-154,SA,9,2243.57,1556
INV-2024-52335,2024-04-10,1273.0,PRD-147,EG,6,1199.95,964
INV-2024-58795,2024-07-21,1491.0,PRD-110,AE,2,207.42,161
INV-2024-83894,2025/08/17,1235.0,PRD-156,SA,3,1161.29,928
INV-2024-59533,2025-05-13,1259.0,PRD-112,EG,8,1638.2,1329
INV-2024-96285,2024-12-04,1276.0,PRD-158,SA,10,2368.08,1878
INV-2024-87121,2024-12-31,1243.0,PRD-159,SA,1,294.71,198
INV-2024-14436,2024-05-11,1295.0,PRD-136,AE,4,2672.23,1849
INV-2024-52253,2025-11-18,,PRD-156,EG,5,1080.1,779
INV-2024-23711,2025-11-02,1475.0,PRD-119,AE,5,829.89,555
INV-2024-92506,2024-08-28,1280.0,PRD-157,SA,1,786.4,603
INV-2024-57039,2024-04-12,1021.0,PRD-138,EG,8,1811.9,1336
INV-2024-11035,2024-10-18,1177.0,PRD-150,JO,2,2247.21,1692
INV-2024-30807,2025-09-26,1192.0,PRD-158,SA,7,2245.92,1660
INV-2024-65234,2024-03-12,1461.0,PRD-156,EG,10,473.99,335
INV-2024-72324,2024-07-17,1343.0,PRD-129,SA,3,1499.81,1011
INV-2024-53871,2024-11-21,1398.0,PRD-144,AE,8,349.01,291
INV-2024-54128,2025-05-12,1457.0,PRD-150,EG,8,640.35,428
INV-2024-94919,2025/04/06,1437.0,PRD-120,EG,4,68.4,59
INV-2024-23134,2024-12-02,1235.0,PRD-144,EG,9,2454.57,1816
INV-2024-34525,2025-09-23,1189.0,PRD-115,EG,4,474.97,340
INV-2024-56924,2025-11-06,1175.0,PRD-124,AE,7,959.07,829
INV-2024-50144,2024-11-09,1449.0,PRD-101,SA,6,2547.28,1927
INV-2024-31331,11-Dec-2025,1209.0,PRD-128,EG,10,200.77,144
INV-2024-71189,2025-08-21,1016.0,PRD-127,EG,4,2785.77,1897
INV-2024-81667,2024-06-05,1421.0,PRD-110,EG,4,2379.25,1733
INV-2024-34400,2025-08-02,1335.0,PRD-144,JO,4,414.91,306
INV-2024-12850,2025-08-03,1223.0,PRD-142,EG,9,814.01,596
INV-2024-67541,2025-01-08,1444.0,PRD-157,JO,8,2560.59,1721
INV-2024-90820,2024-11-19,1411.0,PRD-164,SA,1,1074.49,922
INV-2024-69827,2025-03-14,1140.0,PRD-164,EG,7,364.59,253
INV-2024-87801,2024-06-21,1127.0,PRD-131,AE,8,170.72,114
INV-2024-85492,2024-01-05,1376.0,PRD-136,SA,10,297.93,212
INV-2024-67012,2024/11/16,1159.0,PRD-163,AE,5,582.39,453
INV-2024-62341,2024-09-09,1043.0,PRD-157,JO,7,713.55,538
INV-2024-72072,2024-08-14,1224.0,PRD-159,EG,3,2168.27,1841
INV-2024-41927,2025-12-30,1457.0,PRD-146,EG,8,1980.82,1499
INV-2024-43105,2025-10-18,1427.0,PRD-139,AE,1,1975.26,1563
INV-2024-58918,2025-03-22,1427.0,PRD-148,EG,9,1228.67,945
INV-2024-88766,2024-10-10,1149.0,PRD-120,EG,9,2030.94,1533
INV-2024-54286,2025-01-03,1141.0,PRD-109,EG,3,1394.75,1051
INV-2024-73249,2024-05-17,1322.0,PRD-130,EG,2,668.89,563
INV-2024-98939,2025-11-26,1257.0,PRD-165,AE,8,523.74,404
INV-2024-62579,2024-12-05,1352.0,PRD-134,EG,10,473.86,402
INV-2024-49344,2025-05-06,1070.0,PRD-121,SA,4,1853.36,1511
INV-2024-15259,2025-04-18,1063.0,PRD-121,SA,6,1714.18,1203
INV-2024-40710,2025-04-01,1237.0,PRD-102,SA,2,701.03,483
INV-2024-76448,2025-01-02,1339.0,PRD-118,EG,1,899.72,642
INV-2024-24136,2024/11/08,,PRD-134,AE,6,1189.59,909
INV-2024-65179,2025-05-13,1037.0,PRD-162,EG,6,2517.98,1749
INV-2024-65822,2025-07-18,1057.0,PRD-135,AE,8,1924.43,1381
INV-2024-45305,2024-04-21,1004.0,PRD-150,AE,5,902.15,696
INV-2024-85692,2024-06-28,1296.0,PRD-130,SA,2,2222.23,1876
INV-2024-62527,2025-10-23,1190.0,PRD-140,SA,8,1789.56,1387
INV-2024-87735,2025-09-13,1385.0,PRD-158,SA,7,2508.22,1959
INV-2024-13742,2024-03-24,1369.0,PRD-161,EG,7,1081.28,838
INV-2024-31499,2024-10-14,1247.0,PRD-133,AE,7,195.28,145
INV-2024-77135,2024-05-23,1005.0,PRD-117,AE,9,2005.12,1424
INV-2024-31808,2025-07-05,1436.0,PRD-144,EG,3,1628.16,1250
INV-2024-49397,2024-07-20,1451.0,PRD-143,SA,6,2365.15,1947
INV-2024-88230,2024-09-26,1187.0,PRD-163,JO,1,861.7,638
INV-2024-78692,2025-10-03,1271.0,PRD-164,JO,3,1701.94,1265
INV-2024-36012,2024-03-19,1074.0,PRD-163,SA,8,988.69,788
INV-2024-84447,2024/03/18,1073.0,PRD-136,SA,3,78.05,60
INV-2024-28290,2024-01-20,1355.0,PRD-147,EG,1,1312.56,898
INV-2024-27025,2025-06-03,1305.0,PRD-122,JO,9,1434.24,1007
INV-2024-96954,2025-10-08,1331.0,PRD-130,EG,9,1330.76,934
INV-2024-53666,2024-02-01,1018.0,PRD-136,SA,1,1184.16,828
INV-2024-17051,2025-08-18,1157.0,PRD-118,EG,7,2694.18,1813
INV-2024-21848,2025-08-15,1300.0,PRD-126,EG,1,667.35,553
INV-2024-50537,2025-02-18,1132.0,PRD-112,SA,4,198.52,163
INV-2024-28541,2025-08-27,1291.0,PRD-125,JO,4,783.32,545
INV-2024-55364,2024-08-05,1056.0,PRD-111,EG,2,2457.43,1690
INV-2024-70124,07-Feb-2024,1343.0,PRD-134,SA,1,1108.18,870
INV-2024-61903,2025-07-18,1273.0,PRD-165,EG,6,1002.47,752
INV-2024-31671,2024-09-23,1191.0,PRD-141,EG,3,1846.98,1476
INV-2024-70370,2025-07-10,1292.0,PRD-120,SA,7,334.08,263
INV-2024-10110,2025-07-06,1099.0,PRD-136,SA,7,1697.9,1296
INV-2024-96325,2025/04/28,1178.0,PRD-133,EG,8,2222.72,1498
INV-2024-29331,2025-10-31,1163.0,PRD-128,EG,2,2576.58,1969
INV-2024-36267,2024-06-01,1333.0,PRD-126,EG,9,1377.03,984
INV-2024-32553,2025-01-09,1337.0,PRD-112,EG,4,918.52,722
INV-2024-49489,2025-02-05,1490.0,PRD-151,JO,7,2624.41,1921
INV-2024-50308,2024-08-16,1337.0,PRD-132,JO,4,2461.16,1704
INV-2024-20534,2025-08-26,1364.0,PRD-146,EG,9,1306.47,945
INV-2024-34195,2024-10-24,1238.0,PRD-109,SA,9,2327.85,1941
INV-2024-40957,2024-05-17,1463.0,PRD-150,JO,1,1751.23,1468
INV-2024-36649,2025-04-20,1397.0,PRD-115,EG,7,390.08,314
INV-2024-67219,2025-05-28,,PRD-155,AE,10,928.73,677
INV-2024-21818,2025-06-06,1361.0,PRD-154,JO,3,1537.84,1262
INV-2024-42077,2024-04-02,1071.0,PRD-137,EG,7,1632.38,1125
INV-2024-30203,2025-02-10,1249.0,PRD-115,EG,10,1201.11,987
INV-2024-99746,2025-01-07,1290.0,PRD-162,JO,10,2788.76,1865
INV-2024-82790,2025/05/29,1417.0,PRD-112,SA,1,438.6,318
INV-2024-59054,2024-01-11,1417.0,PRD-164,EG,2,1829.02,1292
INV-2024-10648,2025-11-09,1439.0,PRD-141,EG,3,2033.02,1763
INV-2024-72566,2024-09-01,1082.0,PRD-159,SA,2,2299.2,1924
INV-2024-30883,2025-09-20,1327.0,PRD-147,SA,2,1421.87,1221
INV-2024-55182,01-Dec-2025,1461.0,PRD-136,AE,6,2210.32,1547
INV-2024-23095,2024-06-18,1424.0,PRD-122,JO,5,2571.71,1720
INV-2024-71708,2025-06-10,1214.0,PRD-135,EG,3,416.17,358
INV-2024-82067,2024-05-23,1173.0,PRD-151,SA,7,1084.99,885
INV-2024-61648,2025-04-01,1309.0,PRD-131,SA,4,1831.27,1438
INV-2024-37851,2024-06-12,1148.0,PRD-120,SA,4,1851.43,1548
INV-2024-71906,2024-07-02,1166.0,PRD-117,EG,4,1912.66,1429
INV-2024-97613,2025-08-02,1008.0,PRD-136,JO,4,218.64,159
INV-2024-59321,2025-08-02,1161.0,PRD-141,AE,10,2133.82,1599
INV-2024-70749,2025-11-06,1034.0,PRD-137,SA,5,2267.03,1880
INV-2024-41816,2024/05/29,1453.0,PRD-119,SA,5,1420.93,1133
INV-2024-22559,2025-05-10,1026.0,PRD-145,EG,8,796.93,623
INV-2024-60800,2025-01-02,1378.0,PRD-128,SA,4,2402.15,1978
INV-2024-26843,2024-02-11,1438.0,PRD-107,SA,10,2011.56,1360
INV-2024-51727,2024-08-12,1013.0,PRD-160,SA,3,736.71,592
INV-2024-27501,2025-05-14,1476.0,PRD-139,JO,4,261.8,226
INV-2024-62413,2024-08-25,1240.0,PRD-102,SA,8,341.91,247
INV-2024-52875,2024-03-05,1121.0,PRD-123,EG,6,2070.27,1488
INV-2024-47118,2024-09-27,1388.0,PRD-117,AE,8,1400.51,1022
INV-2024-98440,2025-01-13,1251.0,PRD-129,EG,7,985.6,776
INV-2024-65652,2024-08-27,1204.0,PRD-157,EG,2,1130.04,946
INV-2024-88241,2024-02-13,1244.0,PRD-146,EG,4,935.27,741
INV-2024-61622,2025-11-15,1148.0,PRD-114,SA,8,2332.6,1970
INV-2024-80007,2024-07-30,1209.0,PRD-150,AE,7,337.52,266
INV-2024-19392,2025-06-14,1298.0,PRD-132,SA,4,2392.98,1685
INV-2024-55464,2025/01/04,1311.0,PRD-117,AE,5,547.08,417
INV-2024-74003,2025-02-01,1427.0,PRD-107,SA,3,242.76,191
INV-2024-97802,2025-04-25,1107.0,PRD-113,EG,5,2535.58,1750
INV-2024-86864,2025-04-10,1292.0,PRD-132,AE,1,1137.67,944
INV-2024-13525,2024-02-17,1259.0,PRD-143,EG,3,2346.51,1876
INV-2024-39057,2024-02-10,,PRD-158,EG,4,684.38,490
INV-2024-89760,2025-10-26,1426.0,PRD-109,SA,3,1865.27,1284
INV-2024-33351,2024-11-27,1114.0,PRD-106,EG,8,2297.48,1932
INV-2024-40822,2024-04-15,1076.0,PRD-115,EG,8,1032.1,759
INV-2024-58382,2025-12-21,1162.0,PRD-147,SA,8,2085.87,1417
INV-2024-57484,2025-06-17,1411.0,PRD-137,SA,3,316.67,222
INV-2024-54544,2025-10-10,1216.0,PRD-112,SA,3,479.81,413
INV-2024-75726,2024-10-07,1439.0,PRD-151,JO,6,1504.71,1274
INV-2024-10208,2024-09-26,1368.0,PRD-101,SA,5,2176.4,1758
INV-2024-90028,2025-08-15,1129.0,PRD-151,AE,4,1060.68,853
INV-2024-88534,2025/07/11,1108.0,PRD-133,EG,3,2251.58,1583
INV-2024-62190,2025-08-06,1302.0,PRD-154,SA,2,681.29,567
INV-2024-20127,2024-06-27,1324.0,PRD-101,AE,1,1368.87,999
INV-2024-94617,2025-01-20,1471.0,PRD-122,SA,8,1212.06,865
INV-2024-40156,2025-10-31,1164.0,PRD-131,AE,3,1321.37,995
INV-2024-28098,2025-01-22,1463.0,PRD-165,EG,8,2597.28,1937
INV-2024-75529,2025-01-09,1055.0,PRD-162,EG,1,1885.31,1282
INV-2024-34637,2025-08-24,1277.0,PRD-125,SA,6,577.26,496
INV-2024-15799,2025-10-31,1302.0,PRD-106,EG,1,2215.53,1892
INV-2024-37686,2024-03-20,1109.0,PRD-155,AE,3,997.55,750
INV-2024-49575,13-Jun-2025,1331.0,PRD-155,EG,8,2557.31,1958
INV-2024-67068,2024-09-14,1146.0,PRD-143,JO,7,1083.83,807
INV-2024-22170,2025-01-20,1246.0,PRD-116,JO,3,1631.54,1182
INV-2024-54510,2024-08-16,1335.0,PRD-160,EG,1,680.68,544
INV-2024-60340,2025-06-12,1327.0,PRD-154,EG,4,608.38,501
INV-2024-95726,2025/02/19,1420.0,PRD-137,AE,7,1065.78,774
INV-2024-33576,2024-12-27,1439.0,PRD-153,JO,9,935.82,633
INV-2024-65798,2024-12-19,1172.0,PRD-109,SA,5,2048.06,1583
INV-2024-29758,2025-05-13,1171.0,PRD-126,EG,2,1263.19,1003
INV-2024-47350,2025-05-08,1161.0,PRD-127,SA,2,2579.56,1724
INV-2024-50775,2025-09-10,1056.0,PRD-147,SA,8,1160.23,860
INV-2024-60700,2024-01-07,1184.0,PRD-150,EG,10,1159.51,789
INV-2024-98509,2025-05-28,1168.0,PRD-153,AE,7,87.35,75
INV-2024-73000,2024-05-22,1362.0,PRD-130,EG,4,1362.43,966
INV-2024-14564,2025-03-26,1094.0,PRD-120,EG,10,2288.03,1776
INV-2024-44212,2024-06-18,1265.0,PRD-135,EG,5,1624.49,1355
INV-2024-65277,2024-08-23,1289.0,PRD-102,EG,3,634.64,426
INV-2024-33529,2024-03-19,1167.0,PRD-117,EG,2,1925.33,1549
INV-2024-31435,2025-06-10,1246.0,PRD-146,SA,10,1723.95,1348
INV-2024-62194,2025-10-20,1233.0,PRD-126,EG,3,686.21,520
INV-2024-99435,2024/10/14,,PRD-153,EG,5,241.18,193
INV-2024-77809,2024-08-04,1158.0,PRD-155,EG,4,202.86,167
INV-2024-23950,2024-06-02,1024.0,PRD-161,JO,9,255.27,208
INV-2024-70938,2024-07-10,1080.0,PRD-163,SA,3,1694.42,1259
INV-2024-20831,2024-06-10,1009.0,PRD-116,SA,10,2007.08,1645
INV-2024-55388,05-Jan-2025,1160.0,PRD-120,SA,4,1553.71,1291
INV-2024-99923,2025-09-08,1017.0,PRD-148,JO,2,2268.3,1516
INV-2024-23291,2024-05-01,1291.0,PRD-140,EG,7,2259.14,1888
INV-2024-95966,2025-11-07,1014.0,PRD-134,SA,8,2211.05,1699
INV-2024-63015,2024-08-23,1102.0,PRD-143,AE,10,237.06,161
INV-2024-11602,2025-02-28,1276.0,PRD-160,SA,4,2099.37,1400
INV-2024-31087,2024-12-04,1385.0,PRD-138,EG,8,1146.48,875
INV-2024-51815,2024-04-26,1026.0,PRD-104,SA,8,1306.93,1085
INV-2024-26874,2025-05-08,1205.0,PRD-139,EG,7,1093.59,853
INV-2024-85324,2025-11-22,1353.0,PRD-140,SA,9,655.7,504
INV-2024-76449,2025/05/05,1349.0,PRD-101,AE,10,1694.87,1347
INV-2024-60330,2025-05-05,1259.0,PRD-153,EG,3,2567.89,1849
INV-2024-99954,2024-08-03,1464.0,PRD-146,AE,1,1433.88,1134
INV-2024-69597,2025-08-27,1172.0,PRD-124,EG,7,523.72,388
INV-2024-11518,2024-06-14,1194.0,PRD-124,AE,7,1706.63,1208
INV-2024-73719,2025-10-24,1108.0,PRD-119,SA,3,940.88,720
INV-2024-95697,2025-02-24,1250.0,PRD-121,EG,4,1990.35,1344
INV-2024-97843,2024-01-23,1472.0,PRD-153,EG,9,2422.61,1729
INV-2024-62652,2024-09-06,1243.0,PRD-122,JO,1,2138.61,1540
INV-2024-65372,2024-02-14,1091.0,PRD-160,EG,4,2284.18,1649
INV-2024-17144,2024-05-10,1130.0,PRD-131,EG,5,2684.22,1842
INV-2024-49708,2025-08-10,1214.0,PRD-156,EG,7,309.01,265
INV-2024-65703,2025-08-29,1480.0,PRD-113,SA,5,1794.32,1277
INV-2024-43901,2024-06-13,1045.0,PRD-150,SA,9,220.98,148
INV-2024-93115,2024-05-17,1087.0,PRD-151,EG,9,2303.07,1716
INV-2024-25198,2025/10/06,1483.0,PRD-161,EG,10,493.08,396
INV-2024-89119,2025-06-08,1310.0,PRD-133,EG,5,2164.1,1871
INV-2024-69017,2024-02-10,1349.0,PRD-132,EG,10,928.02,787
INV-2024-75806,2025-08-09,1319.0,PRD-155,SA,6,1292.72,904
INV-2024-58866,2024-05-30,1342.0,PRD-130,AE,5,710.38,609
INV-2024-72068,2024-02-27,1357.0,PRD-130,EG,4,2168.32,1829
INV-2024-53917,2024-06-19,1279.0,PRD-132,EG,1,383.9,298
INV-2024-80126,2024-09-21,1138.0,PRD-125,EG,8,1234.37,911
INV-2024-57823,2024-07-03,1331.0,PRD-118,JO,4,1578.71,1061
INV-2024-24637,2025-06-13,1324.0,PRD-132,JO,10,1687.45,1178
INV-2024-33440,2025-02-19,,PRD-112,AE,3,556.31,377
INV-2024-65583,2025-09-05,1040.0,PRD-104,EG,7,579.93,490
INV-2024-79692,2025-07-31,1093.0,PRD-147,EG,1,84.91,62
INV-2024-60262,2025-10-14,1297.0,PRD-131,EG,2,956.52,795
INV-2024-98436,2024-01-20,1476.0,PRD-110,EG,4,783.4,546
INV-2024-20486,2025/11/08,1327.0,PRD-151,SA,4,1689.55,1440
INV-2024-29711,2024-10-17,1304.0,PRD-101,AE,9,486.45,413
INV-2024-10911,2024-03-28,1024.0,PRD-163,AE,3,656.02,550
INV-2024-54186,2024-08-09,1248.0,PRD-155,AE,3,174.46,121
INV-2024-87352,2025-04-04,1319.0,PRD-124,EG,6,1488.23,1287
INV-2024-43795,2025-09-13,1051.0,PRD-132,SA,8,1434.22,1045
INV-2024-35901,2025-04-27,1463.0,PRD-152,EG,10,2056.25,1478
INV-2024-77488,2025-05-08,1358.0,PRD-101,EG,1,1736.32,1463
INV-2024-90546,2024-06-23,1488.0,PRD-111,AE,8,1192.35,820
INV-2024-69636,2024-08-12,1421.0,PRD-128,EG,3,2471.99,1973
INV-2024-67001,24-Feb-2025,1272.0,PRD-140,SA,4,862.22,576
INV-2024-16362,2025-09-07,1059.0,PRD-162,EG,6,2256.87,1920
INV-2024-70917,2024-05-26,1369.0,PRD-137,SA,8,876.5,673
INV-2024-46924,2025-08-19,1059.0,PRD-115,AE,8,1559.11,1332
INV-2024-15222,2024-07-05,1006.0,PRD-158,EG,3,1244.79,1038
INV-2024-25931,2025/09/30,1464.0,PRD-124,AE,1,2203.09,1778
INV-2024-74175,2025-11-06,1320.0,PRD-106,EG,4,2088.23,1395
INV-2024-70325,2025-06-07,1441.0,PRD-102,SA,9,2752.78,1960
INV-2024-58117,2024-09-27,1322.0,PRD-137,AE,10,1621.85,1363
INV-2024-16563,2024-06-20,1086.0,PRD-127,SA,2,1146.61,829
INV-2024-88555,2025-12-03,1013.0,PRD-102,JO,6,2465.87,1813
INV-2024-99966,2024-12-16,1092.0,PRD-128,EG,5,1740.23,1479
INV-2024-58404,2025-04-09,1072.0,PRD-130,SA,6,604.36,432
INV-2024-43072,2025-09-02,1083.0,PRD-150,SA,6,485.56,352
INV-2024-65797,2025-08-27,1453.0,PRD-106,JO,3,282.23,230
INV-2024-54231,2024-03-11,1224.0,PRD-113,EG,8,1531.81,1205
INV-2024-98473,2024-08-23,1085.0,PRD-138,AE,9,2686.14,1904
INV-2024-48816,2025-01-22,1456.0,PRD-122,SA,7,1472.53,1061
INV-2024-13084,2025-01-29,1384.0,PRD-113,EG,2,1137.59,871
INV-2024-81139,2024-05-15,1058.0,PRD-115,SA,7,2548.96,1940
INV-2024-45027,2024/04/21,1378.0,PRD-153,EG,3,1468.25,1274
INV-2024-33426,2024-01-17,1050.0,PRD-141,SA,6,578.8,436
INV-2024-48435,2024-07-26,1387.0,PRD-133,AE,3,1220.03,935
INV-2024-56777,2025-06-19,1088.0,PRD-103,SA,3,181.57,133
INV-2024-64664,2025-05-31,1043.0,PRD-139,SA,8,2082.74,1454
INV-2024-12296,01-Dec-2025,,PRD-144,SA,1,931.49,629
INV-2024-68559,2025-03-05,1185.0,PRD-102,EG,4,283.49,208
INV-2024-52550,2024-06-02,1400.0,PRD-136,EG,2,240.58,174
INV-2024-49017,2025-09-12,1230.0,PRD-104,SA,6,2117.48,1678
INV-2024-93359,2024-04-08,1257.0,PRD-134,EG,6,516.56,385
INV-2024-14668,2024-06-30,1476.0,PRD-153,EG,8,1129.61,964
INV-2024-88089,2025-05-02,1259.0,PRD-164,SA,5,1233.66,943
INV-2024-24638,2025-09-21,1026.0,PRD-163,EG,1,1648.23,1195
INV-2024-56824,2025-09-06,1013.0,PRD-130,EG,8,1063.58,854
INV-2024-14798,2024-02-09,1426.0,PRD-138,SA,1,1100.23,745
INV-2024-79634,2025/06/28,1165.0,PRD-130,EG,6,2224.56,1520
INV-2024-61932,2025-05-30,1255.0,PRD-111,JO,3,1152.86,954
INV-2024-42588,2024-04-30,1125.0,PRD-157,AE,3,1425.89,1173
INV-2024-32968,2024-04-05,1061.0,PRD-104,AE,9,2353.21,1909
INV-2024-21016,2025-05-08,1185.0,PRD-102,EG,2,330.64,234
INV-2024-80121,2025-11-06,1424.0,PRD-109,AE,4,664.5,573
INV-2024-22395,2024-05-13,1436.0,PRD-126,AE,7,1326.87,1143
INV-2024-26522,2025-09-09,1187.0,PRD-106,AE,1,522.49,416
INV-2024-28958,2025-07-06,1162.0,PRD-152,EG,2,256.42,185
INV-2024-92958,2024-01-02,1439.0,PRD-135,SA,8,1991.78,1692
INV-2024-74677,2025-11-25,1236.0,PRD-112,AE,1,1825.68,1418
INV-2024-66505,2025-10-26,1481.0,PRD-146,SA,8,1575.99,1210
INV-2024-46004,2025-03-17,1488.0,PRD-152,SA,4,1850.68,1341
INV-2024-55270,2025-06-18,1458.0,PRD-121,SA,5,2044.47,1748
INV-2024-70035,2025-03-06,1158.0,PRD-104,SA,5,1614.78,1162
INV-2024-90903,2025/01/14,1278.0,PRD-132,EG,9,400.23,296
INV-2024-41994,2024-02-14,1052.0,PRD-116,SA,5,2541.24,1731
INV-2024-78623,2025-12-15,1256.0,PRD-153,EG,7,1304.95,1001
INV-2024-84588,2025-06-26,1300.0,PRD-110,SA,6,390.55,314
INV-2024-70085,2025-03-15,1378.0,PRD-152,EG,1,325.89,247
INV-2024-15326,2024-08-22,1405.0,PRD-120,SA,2,1260.12,971
INV-2024-20031,2025-05-08,1039.0,PRD-143,EG,8,2712.94,1831
INV-2024-52806,2025-01-25,1067.0,PRD-106,SA,3,1725.43,1412
INV-2024-58863,2024-12-24,1129.0,PRD-101,AE,6,654.83,521
INV-2024-15018,2025-08-26,1448.0,PRD-165,EG,3,1246.91,951
INV-2024-29234,2025-12-14,1166.0,PRD-118,EG,4,1853.59,1542
INV-2024-89869,2025-08-12,1326.0,PRD-146,EG,10,1904.83,1369
INV-2024-93599,2024-04-10,1269.0,PRD-135,AE,10,1562.1,1187
INV-2024-23254,2025-03-11,1185.0,PRD-131,SA,9,1297.12,1071
INV-2024-60058,2024-05-17,1491.0,PRD-159,SA,3,1796.02,1318
INV-2024-77191,2024/09/17,,PRD-125,EG,6,1952.07,1484
INV-2024-20323,2025-05-03,1084.0,PRD-103,SA,5,162.39,111
INV-2024-54272,2024-08-26,1295.0,PRD-132,AE,9,1204.67,871
INV-2024-93458,2024-03-26,1366.0,PRD-126,AE,10,2253.44,1688
INV-2024-49581,2024-10-17,1147.0,PRD-150,SA,9,789.49,635
INV-2024-65381,2025-09-04,1128.0,PRD-159,EG,10,1466.58,1191
INV-2024-62525,2025-07-10,1408.0,PRD-151,EG,6,444.74,318
INV-2024-12933,2025-02-22,1284.0,PRD-110,EG,9,1246.14,902
INV-2024-34108,2024-09-20,1086.0,PRD-152,EG,3,1260.63,1019
INV-2024-43666,2024-07-12,1426.0,PRD-129,EG,4,2271.43,1804
INV-2024-95576,06-Jan-2024,1481.0,PRD-101,EG,7,1616.32,1341
INV-2024-20391,2025-12-27,1211.0,PRD-114,EG,7,553.75,448
INV-2024-66811,2024-01-08,1060.0,PRD-108,JO,5,2134.7,1465
INV-2024-25260,2025-08-14,1192.0,PRD-112,SA,7,1781.72,1462
INV-2024-35119,2025-06-19,1091.0,PRD-144,AE,7,623.26,483
INV-2024-84828,2024/04/30,1094.0,PRD-154,AE,4,573.62,449
INV-2024-44206,2025-06-16,1146.0,PRD-105,EG,5,760.01,595
INV-2024-49741,2024-01-08,1379.0,PRD-116,AE,5,580.08,466
INV-2024-90685,2025-01-19,1479.0,PRD-138,EG,3,261.32,222
INV-2024-77376,2025-11-01,1174.0,PRD-160,SA,5,2528.75,1871
INV-2024-80668,2024-07-29,1291.0,PRD-138,EG,6,1414.4,1029
INV-2024-41949,2025-12-05,1392.0,PRD-122,JO,2,1804.96,1343
INV-2024-16400,2024-11-19,1092.0,PRD-139,EG,5,1017.37,825
INV-2024-59051,2025-02-22,1461.0,PRD-115,EG,6,243.71,202
INV-2024-85148,2025-01-05,1063.0,PRD-115,JO,7,860.73,609
INV-2024-71986,2024-04-19,1462.0,PRD-123,EG,5,1802.39,1402
INV-2024-38207,2024-06-07,1301.0,PRD-123,SA,10,2450.64,1849
