RecordID,EmployeeID,Date,AbsentDays,OvertimeHours,MonthlyBonus,Deductions
4845,EMP-2383,2024-11-01,0,4,50.0,0.0
4846,EMP-2384,2024-11-01,0,15,187.5,0.0
4847,EMP-2385,2024-11-01,0,9,112.5,0.0
4848,EMP-2387,2024-11-01,1,0,0.0,36.5
4849,EMP-2389,2024-11-01,0,0,0.0,0.0
4850,EMP-2390,2024-11-01,0,7,87.5,0.0
4851,EMP-2391,2024-11-01,0,15,187.5,0.0
4852,EMP-2392,2024-11-01,2,0,0.0,45.53
4853,EMP-2394,2024-11-01,0,15,187.5,0.0
4854,EMP-2395,2024-11-01,0,12,150.0,0.0
4855,EMP-2396,2024-11-01,1,0,0.0,44.07
4856,EMP-2398,2024-11-01,0,15,187.5,0.0
4857,EMP-2399,2024-11-01,0,3,37.5,0.0
4858,EMP-2400,2024-11-01,1,0,0.0,22.23
4859,EMP-2402,2024-11-01,0,13,162.5,0.0
4860,EMP-2405,2024-11-01,1,0,0.0,38.67
4861,EMP-2406,2024-11-01,1,0,0.0,22.53
4862,EMP-2407,2024-11-01,0,19,237.5,0.0
4863,EMP-2408,2024-11-01,0,3,37.5,0.0
4864,EMP-2409,2024-11-01,0,17,212.5,0.0
4865,EMP-2410,2024-11-01,0,15,187.5,0.0
4866,EMP-2411,2024-11-01,0,9,112.5,0.0
4867,EMP-2412,2024-11-01,0,7,87.5,0.0
4868,EMP-2413,2024-11-01,0,5,62.5,0.0
4869,EMP-2415,2024-11-01,2,0,0.0,224.13
4870,EMP-2417,2024-11-01,0,1,12.5,0.0
4871,EMP-2418,2024-11-01,0,18,225.0,0.0
4872,EMP-2420,2024-11-01,0,15,187.5,0.0
4873,EMP-2422,2024-11-01,3,0,0.0,153.8
4874,EMP-2423,2024-11-01,3,0,0.0,116.3
4875,EMP-2424,2024-11-01,0,6,75.0,0.0
4876,EMP-2425,2024-11-01,0,0,0.0,0.0
4877,EMP-2426,2024-11-01,2,0,0.0,73.0
4878,EMP-2427,2024-11-01,0,3,37.5,0.0
4879,EMP-2428,2024-11-01,0,19,237.5,0.0
4880,EMP-2429,2024-11-01,0,14,175.0,0.0
4881,EMP-2431,2024-11-01,1,0,0.0,34.27
4882,EMP-2433,2024-11-01,0,16,200.0,0.0
4883,EMP-2434,2024-11-01,0,16,200.0,0.0
4884,EMP-2435,2024-11-01,0,15,187.5,0.0
4885,EMP-2436,2024-11-01,0,13,162.5,0.0
4886,EMP-2438,2024-11-01,1,0,0.0,37.83
4887,EMP-2440,2024-11-01,0,10,125.0,0.0
4888,EMP-2441,2024-11-01,0,8,100.0,0.0
4889,EMP-2442,2024-11-01,3,0,0.0,93.1
4890,EMP-2443,2024-11-01,0,2,25.0,0.0
4891,EMP-2445,2024-11-01,1,0,0.0,36.37
4892,EMP-2446,2024-11-01,0,4,50.0,0.0
4893,EMP-2450,2024-11-01,1,0,0.0,48.43
4894,EMP-2452,2024-11-01,0,14,175.0,0.0
4895,EMP-2453,2024-11-01,0,11,137.5,0.0
4896,EMP-2455,2024-11-01,0,8,100.0,0.0
4897,EMP-2456,2024-11-01,0,18,225.0,0.0
4898,EMP-2457,2024-11-01,0,7,87.5,0.0
4899,EMP-2458,2024-11-01,0,7,87.5,0.0
4900,EMP-2459,2024-11-01,0,15,187.5,0.0
4901,EMP-2460,2024-11-01,2,0,0.0,101.73
4902,EMP-2462,2024-11-01,0,10,125.0,0.0
4903,EMP-2463,2024-11-01,0,18,225.0,0.0
4904,EMP-2464,2024-11-01,0,13,162.5,0.0
4905,EMP-2465,2024-11-01,0,0,0.0,0.0
4906,EMP-2466,2024-11-01,0,18,225.0,0.0
4907,EMP-2469,2024-11-01,0,1,12.5,0.0
4908,EMP-2470,2024-11-01,1,0,0.0,28.83
4909,EMP-2471,2024-11-01,0,0,0.0,0.0
4910,EMP-2474,2024-11-01,0,8,100.0,0.0
4911,EMP-2476,2024-11-01,0,10,125.0,0.0
4912,EMP-2477,2024-11-01,0,7,87.5,0.0
4913,EMP-2478,2024-11-01,3,0,0.0,115.0
4914,EMP-2479,2024-11-01,0,18,225.0,0.0
4915,EMP-2481,2024-11-01,0,2,25.0,0.0
4916,EMP-2482,2024-11-01,0,17,212.5,0.0
4917,EMP-2483,2024-11-01,1,0,0.0,129.27
4918,EMP-2484,2024-11-01,2,0,0.0,70.33
4919,EMP-2486,2024-11-01,1,0,0.0,136.87
4920,EMP-2487,2024-11-01,0,8,100.0,0.0
4921,EMP-2488,2024-11-01,1,0,0.0,30.63
4922,EMP-2489,2024-11-01,0,2,25.0,0.0
4923,EMP-2491,2024-11-01,0,6,75.0,0.0
4924,EMP-2492,2024-11-01,0,13,162.5,0.0
4925,EMP-2493,2024-11-01,1,0,0.0,81.53
4926,EMP-2495,2024-11-01,0,3,37.5,0.0
4927,EMP-2496,2024-11-01,0,20,250.0,0.0
4928,EMP-2497,2024-11-01,0,17,212.5,0.0
4929,EMP-2498,2024-11-01,1,0,0.0,56.1
4930,EMP-2499,2024-11-01,0,5,62.5,0.0
4931,EMP-2500,2024-11-01,0,2,25.0,0.0
4932,EMP-2501,2024-11-01,2,0,0.0,117.73
4933,EMP-2502,2024-11-01,0,3,37.5,0.0
4934,EMP-2503,2024-11-01,0,10,125.0,0.0
4935,EMP-2504,2024-11-01,0,14,175.0,0.0
4936,EMP-2505,2024-11-01,0,8,100.0,0.0
4937,EMP-2506,2024-11-01,0,3,37.5,0.0
4938,EMP-2508,2024-11-01,0,12,150.0,0.0
4939,EMP-2509,2024-11-01,2,0,0.0,107.87
4940,EMP-2510,2024-11-01,0,6,75.0,0.0
4941,EMP-2511,2024-11-01,0,3,37.5,0.0
4942,EMP-2512,2024-11-01,0,13,162.5,0.0
4943,EMP-2513,2024-11-01,0,7,87.5,0.0
4944,EMP-2514,2024-11-01,1,0,0.0,47.23
4945,EMP-2517,2024-11-01,2,0,0.0,100.07
4946,EMP-2518,2024-11-01,0,20,250.0,0.0
4947,EMP-2520,2024-11-01,1,0,0.0,138.6
4948,EMP-2521,2024-11-01,1,0,0.0,70.4
4949,EMP-2522,2024-11-01,0,3,37.5,0.0
4950,EMP-2524,2024-11-01,1,0,0.0,45.7
4951,EMP-2525,2024-11-01,0,20,250.0,0.0
4952,EMP-2526,2024-11-01,0,17,212.5,0.0
4953,EMP-2527,2024-11-01,2,0,0.0,54.07
4954,EMP-2528,2024-11-01,0,0,0.0,0.0
4955,EMP-2529,2024-11-01,5,0,0.0,243.33
4956,EMP-2530,2024-11-01,0,2,25.0,0.0
4957,EMP-2531,2024-11-01,0,10,125.0,0.0
4958,EMP-2532,2024-11-01,1,0,0.0,21.67
4959,EMP-2533,2024-11-01,5,0,0.0,119.67
4960,EMP-2534,2024-11-01,0,14,175.0,0.0
4961,EMP-2535,2024-11-01,2,0,0.0,71.13
4962,EMP-2536,2024-11-01,0,14,175.0,0.0
4963,EMP-2538,2024-11-01,0,17,212.5,0.0
4964,EMP-2539,2024-11-01,0,4,50.0,0.0
4965,EMP-2540,2024-11-01,0,1,12.5,0.0
4966,EMP-2541,2024-11-01,0,2,25.0,0.0
4967,EMP-2542,2024-11-01,0,16,200.0,0.0
4968,EMP-2543,2024-11-01,0,0,0.0,0.0
4969,EMP-2544,2024-11-01,0,9,112.5,0.0
4970,EMP-2545,2024-11-01,0,15,187.5,0.0
4971,EMP-2547,2024-11-01,2,0,0.0,150.87
4972,EMP-2548,2024-11-01,0,18,225.0,0.0
4973,EMP-2549,2024-11-01,0,17,212.5,0.0
4974,EMP-2551,2024-11-01,0,12,150.0,0.0
4975,EMP-2552,2024-11-01,0,2,25.0,0.0
4976,EMP-2553,2024-11-01,0,10,125.0,0.0
4977,EMP-2554,2024-11-01,0,6,75.0,0.0
4978,EMP-2556,2024-11-01,0,16,200.0,0.0
4979,EMP-2557,2024-11-01,0,14,175.0,0.0
4980,EMP-2558,2024-11-01,3,0,0.0,175.1
4981,EMP-2560,2024-11-01,0,16,200.0,0.0
4982,EMP-2561,2024-11-01,1,0,0.0,30.3
4983,EMP-2562,2024-11-01,0,4,50.0,0.0
4984,EMP-2563,2024-11-01,0,3,37.5,0.0
4985,EMP-2564,2024-11-01,0,7,87.5,0.0
4986,EMP-2565,2024-11-01,0,11,137.5,0.0
4987,EMP-2567,2024-11-01,0,0,0.0,0.0
4988,EMP-2568,2024-11-01,0,17,212.5,0.0
4989,EMP-2570,2024-11-01,5,0,0.0,100.83
4990,EMP-2571,2024-11-01,2,0,0.0,64.53
4991,EMP-2572,2024-11-01,0,0,0.0,0.0
4992,EMP-2573,2024-11-01,0,11,137.5,0.0
4993,EMP-2574,2024-11-01,0,2,25.0,0.0
4994,EMP-2575,2024-11-01,2,0,0.0,99.53
4995,EMP-2576,2024-11-01,1,0,0.0,21.43
4996,EMP-2577,2024-11-01,0,18,225.0,0.0
4997,EMP-2578,2024-11-01,0,12,150.0,0.0
4998,EMP-2579,2024-11-01,0,2,25.0,0.0
4999,EMP-2580,2024-11-01,5,0,0.0,299.0
5000,EMP-2581,2024-11-01,1,0,0.0,91.33
5001,EMP-2582,2024-11-01,0,6,75.0,0.0
5002,EMP-2583,2024-11-01,0,12,150.0,0.0
5003,EMP-2584,2024-11-01,0,4,50.0,0.0
5004,EMP-2585,2024-11-01,1,0,0.0,43.33
5005,EMP-2586,2024-11-01,1,0,0.0,51.37
5006,EMP-2587,2024-11-01,0,14,175.0,0.0
5007,EMP-2588,2024-11-01,1,0,0.0,138.87
5008,EMP-2589,2024-11-01,5,0,0.0,417.33
5009,EMP-2590,2024-11-01,2,0,0.0,77.07
5010,EMP-2591,2024-11-01,3,0,0.0,60.5
5011,EMP-2592,2024-11-01,1,0,0.0,42.57
5012,EMP-2593,2024-11-01,3,0,0.0,114.9
5013,EMP-2594,2024-11-01,0,0,0.0,0.0
5014,EMP-2595,2024-11-01,0,18,225.0,0.0
5015,EMP-2598,2024-11-01,0,5,62.5,0.0
5016,EMP-2599,2024-11-01,0,14,175.0,0.0
5017,EMP-2001,2024-12-01,1,0,0.0,23.3
5018,EMP-2003,2024-12-01,0,16,200.0,0.0
5019,EMP-2004,2024-12-01,0,3,37.5,0.0
5020,EMP-2005,2024-12-01,0,11,137.5,0.0
5021,EMP-2006,2024-12-01,2,0,0.0,55.07
5022,EMP-2008,2024-12-01,0,15,187.5,0.0
5023,EMP-2010,2024-12-01,0,7,87.5,0.0
5024,EMP-2011,2024-12-01,3,0,0.0,134.2
5025,EMP-2012,2024-12-01,0,1,12.5,0.0
5026,EMP-2014,2024-12-01,0,1,12.5,0.0
5027,EMP-2015,2024-12-01,0,12,150.0,0.0
5028,EMP-2016,2024-12-01,0,3,37.5,0.0
5029,EMP-2017,2024-12-01,0,17,212.5,0.0
5030,EMP-2018,2024-12-01,2,0,0.0,156.47
5031,EMP-2019,2024-12-01,0,10,125.0,0.0
5032,EMP-2020,2024-12-01,0,7,87.5,0.0
5033,EMP-2024,2024-12-01,0,19,237.5,0.0
5034,EMP-2025,2024-12-01,0,11,137.5,0.0
5035,EMP-2026,2024-12-01,0,3,37.5,0.0
5036,EMP-2027,2024-12-01,0,9,112.5,0.0
5037,EMP-2028,2024-12-01,0,0,0.0,0.0
5038,EMP-2029,2024-12-01,0,13,162.5,0.0
5039,EMP-2031,2024-12-01,2,0,0.0,291.13
5040,EMP-2032,2024-12-01,0,14,175.0,0.0
5041,EMP-2034,2024-12-01,1,0,0.0,50.7
5042,EMP-2036,2024-12-01,2,0,0.0,88.73
5043,EMP-2037,2024-12-01,0,15,187.5,0.0
5044,EMP-2038,2024-12-01,0,2,25.0,0.0
5045,EMP-2039,2024-12-01,1,0,0.0,54.87
5046,EMP-2040,2024-12-01,0,17,212.5,0.0
5047,EMP-2041,2024-12-01,0,12,150.0,0.0
5048,EMP-2042,2024-12-01,0,7,87.5,0.0
5049,EMP-2043,2024-12-01,0,8,100.0,0.0
5050,EMP-2044,2024-12-01,5,0,0.0,156.5
5051,EMP-2047,2024-12-01,0,18,225.0,0.0
5052,EMP-2049,2024-12-01,0,20,250.0,0.0
5053,EMP-2050,2024-12-01,1,0,0.0,45.2
5054,EMP-2051,2024-12-01,0,14,175.0,0.0
5055,EMP-2052,2024-12-01,0,19,237.5,0.0
5056,EMP-2053,2024-12-01,0,6,75.0,0.0
5057,EMP-2055,2024-12-01,1,0,0.0,90.37
5058,EMP-2056,2024-12-01,0,10,125.0,0.0
5059,EMP-2057,2024-12-01,0,20,250.0,0.0
5060,EMP-2058,2024-12-01,0,13,162.5,0.0
5061,EMP-2059,2024-12-01,0,0,0.0,0.0
5062,EMP-2060,2024-12-01,0,15,187.5,0.0
5063,EMP-2061,2024-12-01,1,0,0.0,52.87
5064,EMP-2062,2024-12-01,0,5,62.5,0.0
5065,EMP-2063,2024-12-01,0,6,75.0,0.0
5066,EMP-2064,2024-12-01,0,3,37.5,0.0
5067,EMP-2065,2024-12-01,0,9,112.5,0.0
5068,EMP-2066,2024-12-01,1,0,0.0,117.4
5069,EMP-2068,2024-12-01,0,3,37.5,0.0
5070,EMP-2069,2024-12-01,0,9,112.5,0.0
5071,EMP-2070,2024-12-01,0,19,237.5,0.0
5072,EMP-2071,2024-12-01,0,13,162.5,0.0
5073,EMP-2072,2024-12-01,0,16,200.0,0.0
5074,EMP-2073,2024-12-01,0,9,112.5,0.0
5075,EMP-2074,2024-12-01,0,9,112.5,0.0
5076,EMP-2075,2024-12-01,1,0,0.0,48.8
5077,EMP-2076,2024-12-01,0,6,75.0,0.0
5078,EMP-2078,2024-12-01,0,16,200.0,0.0
5079,EMP-2079,2024-12-01,0,14,175.0,0.0
5080,EMP-2081,2024-12-01,0,7,87.5,0.0
5081,EMP-2082,2024-12-01,0,6,75.0,0.0
5082,EMP-2083,2024-12-01,0,10,125.0,0.0
5083,EMP-2084,2024-12-01,1,0,0.0,36.1
5084,EMP-2085,2024-12-01,0,15,187.5,0.0
5085,EMP-2086,2024-12-01,5,0,0.0,113.33
5086,EMP-2087,2024-12-01,3,0,0.0,71.9
5087,EMP-2089,2024-12-01,0,11,137.5,0.0
5088,EMP-2090,2024-12-01,0,2,25.0,0.0
5089,EMP-2091,2024-12-01,0,16,200.0,0.0
5090,EMP-2093,2024-12-01,0,3,37.5,0.0
5091,EMP-2094,2024-12-01,2,0,0.0,63.27
5092,EMP-2095,2024-12-01,1,0,0.0,56.77
5093,EMP-2096,2024-12-01,1,0,0.0,36.43
5094,EMP-2098,2024-12-01,0,13,162.5,0.0
5095,EMP-2101,2024-12-01,0,14,175.0,0.0
5096,EMP-2102,2024-12-01,0,20,250.0,0.0
5097,EMP-2103,2024-12-01,0,17,212.5,0.0
5098,EMP-2104,2024-12-01,0,13,162.5,0.0
5099,EMP-2105,2024-12-01,1,0,0.0,44.4
5100,EMP-2106,2024-12-01,0,0,0.0,0.0
5101,EMP-2107,2024-12-01,0,8,100.0,0.0
5102,EMP-2109,2024-12-01,0,0,0.0,0.0
5103,EMP-2110,2024-12-01,0,3,37.5,0.0
5104,EMP-2112,2024-12-01,0,9,112.5,0.0
5105,EMP-2113,2024-12-01,0,13,162.5,0.0
5106,EMP-2115,2024-12-01,0,0,0.0,0.0
5107,EMP-2116,2024-12-01,0,5,62.5,0.0
5108,EMP-2117,2024-12-01,3,0,0.0,75.2
5109,EMP-2120,2024-12-01,0,16,200.0,0.0
5110,EMP-2121,2024-12-01,0,0,0.0,0.0
5111,EMP-2122,2024-12-01,0,0,0.0,0.0
5112,EMP-2123,2024-12-01,0,20,250.0,0.0
5113,EMP-2124,2024-12-01,0,19,237.5,0.0
5114,EMP-2125,2024-12-01,1,0,0.0,57.1
5115,EMP-2127,2024-12-01,2,0,0.0,86.2
5116,EMP-2129,2024-12-01,0,2,25.0,0.0
5117,EMP-2130,2024-12-01,0,20,250.0,0.0
5118,EMP-2131,2024-12-01,1,0,0.0,64.37
5119,EMP-2133,2024-12-01,1,0,0.0,49.03
5120,EMP-2134,2024-12-01,1,0,0.0,57.67
5121,EMP-2136,2024-12-01,0,17,212.5,0.0
5122,EMP-2137,2024-12-01,1,0,0.0,66.7
5123,EMP-2139,2024-12-01,5,0,0.0,138.67
5124,EMP-2141,2024-12-01,0,13,162.5,0.0
5125,EMP-2142,2024-12-01,0,11,137.5,0.0
5126,EMP-2144,2024-12-01,0,13,162.5,0.0
5127,EMP-2145,2024-12-01,0,6,75.0,0.0
5128,EMP-2146,2024-12-01,0,14,175.0,0.0
5129,EMP-2147,2024-12-01,1,0,0.0,48.87
5130,EMP-2148,2024-12-01,0,2,25.0,0.0
5131,EMP-2149,2024-12-01,0,8,100.0,0.0
5132,EMP-2150,2024-12-01,0,16,200.0,0.0
5133,EMP-2151,2024-12-01,0,19,237.5,0.0
5134,EMP-2155,2024-12-01,0,4,50.0,0.0
5135,EMP-2156,2024-12-01,0,4,50.0,0.0
5136,EMP-2157,2024-12-01,0,8,100.0,0.0
5137,EMP-2158,2024-12-01,0,2,25.0,0.0
5138,EMP-2159,2024-12-01,0,1,12.5,0.0
5139,EMP-2160,2024-12-01,0,9,112.5,0.0
5140,EMP-2161,2024-12-01,0,14,175.0,0.0
5141,EMP-2164,2024-12-01,2,0,0.0,79.07
5142,EMP-2165,2024-12-01,1,0,0.0,53.6
5143,EMP-2167,2024-12-01,2,0,0.0,57.6
5144,EMP-2168,2024-12-01,0,3,37.5,0.0
5145,EMP-2170,2024-12-01,1,0,0.0,98.97
5146,EMP-2171,2024-12-01,0,3,37.5,0.0
5147,EMP-2172,2024-12-01,0,20,250.0,0.0
5148,EMP-2173,2024-12-01,0,2,25.0,0.0
5149,EMP-2174,2024-12-01,0,16,200.0,0.0
5150,EMP-2175,2024-12-01,0,20,250.0,0.0
5151,EMP-2177,2024-12-01,0,0,0.0,0.0
5152,EMP-2178,2024-12-01,0,6,75.0,0.0
5153,EMP-2180,2024-12-01,0,18,225.0,0.0
5154,EMP-2181,2024-12-01,0,3,37.5,0.0
5155,EMP-2182,2024-12-01,0,5,62.5,0.0
5156,EMP-2183,2024-12-01,2,0,0.0,71.4
5157,EMP-2184,2024-12-01,0,0,0.0,0.0
5158,EMP-2185,2024-12-01,2,0,0.0,114.67
5159,EMP-2186,2024-12-01,2,0,0.0,70.6
5160,EMP-2187,2024-12-01,2,0,0.0,87.67
5161,EMP-2188,2024-12-01,0,11,137.5,0.0
5162,EMP-2189,2024-12-01,2,0,0.0,199.6
5163,EMP-2190,2024-12-01,0,19,237.5,0.0
5164,EMP-2191,2024-12-01,0,10,125.0,0.0
5165,EMP-2192,2024-12-01,0,12,150.0,0.0
5166,EMP-2194,2024-12-01,0,11,137.5,0.0
5167,EMP-2195,2024-12-01,0,10,125.0,0.0
5168,EMP-2197,2024-12-01,1,0,0.0,89.63
5169,EMP-2198,2024-12-01,1,0,0.0,30.57
5170,EMP-2199,2024-12-01,1,0,0.0,32.87
5171,EMP-2200,2024-12-01,1,0,0.0,42.73
5172,EMP-2201,2024-12-01,2,0,0.0,81.53
5173,EMP-2203,2024-12-01,0,15,187.5,0.0
5174,EMP-2204,2024-12-01,0,16,200.0,0.0
5175,EMP-2206,2024-12-01,0,14,175.0,0.0
5176,EMP-2208,2024-12-01,1,0,0.0,105.43
5177,EMP-2210,2024-12-01,0,10,125.0,0.0
5178,EMP-2211,2024-12-01,0,6,75.0,0.0
5179,EMP-2212,2024-12-01,1,0,0.0,36.07
5180,EMP-2213,2024-12-01,2,0,0.0,97.93
5181,EMP-2214,2024-12-01,0,18,225.0,0.0
5182,EMP-2215,2024-12-01,0,1,12.5,0.0
5183,EMP-2216,2024-12-01,0,19,237.5,0.0
5184,EMP-2217,2024-12-01,0,12,150.0,0.0
5185,EMP-2218,2024-12-01,0,12,150.0,0.0
5186,EMP-2219,2024-12-01,3,0,0.0,391.8
5187,EMP-2220,2024-12-01,0,8,100.0,0.0
5188,EMP-2221,2024-12-01,0,16,200.0,0.0
5189,EMP-2222,2024-12-01,0,18,225.0,0.0
5190,EMP-2223,2024-12-01,0,14,175.0,0.0
5191,EMP-2224,2024-12-01,0,18,225.0,0.0
5192,EMP-2225,2024-12-01,0,8,100.0,0.0
5193,EMP-2226,2024-12-01,0,18,225.0,0.0
5194,EMP-2227,2024-12-01,0,8,100.0,0.0
5195,EMP-2229,2024-12-01,0,10,125.0,0.0
5196,EMP-2230,2024-12-01,0,18,225.0,0.0
5197,EMP-2231,2024-12-01,0,6,75.0,0.0
5198,EMP-2232,2024-12-01,1,0,0.0,48.17
5199,EMP-2233,2024-12-01,1,0,0.0,147.63
5200,EMP-2234,2024-12-01,0,11,137.5,0.0
5201,EMP-2235,2024-12-01,2,0,0.0,265.4
5202,EMP-2236,2024-12-01,0,2,25.0,0.0
5203,EMP-2237,2024-12-01,0,1,12.5,0.0
5204,EMP-2238,2024-12-01,0,17,212.5,0.0
5205,EMP-2239,2024-12-01,0,11,137.5,0.0
5206,EMP-2240,2024-12-01,0,10,125.0,0.0
5207,EMP-2241,2024-12-01,0,12,150.0,0.0
5208,EMP-2242,2024-12-01,0,7,87.5,0.0
5209,EMP-2243,2024-12-01,0,0,0.0,0.0
5210,EMP-2245,2024-12-01,2,0,0.0,84.07
5211,EMP-2246,2024-12-01,1,0,0.0,70.97
5212,EMP-2247,2024-12-01,0,8,100.0,0.0
5213,EMP-2248,2024-12-01,0,13,162.5,0.0
5214,EMP-2251,2024-12-01,1,0,0.0,111.27
5215,EMP-2252,2024-12-01,0,9,112.5,0.0
5216,EMP-2253,2024-12-01,0,7,87.5,0.0
5217,EMP-2255,2024-12-01,2,0,0.0,171.8
5218,EMP-2256,2024-12-01,3,0,0.0,104.4
5219,EMP-2257,2024-12-01,2,0,0.0,86.0
5220,EMP-2258,2024-12-01,0,4,50.0,0.0
5221,EMP-2259,2024-12-01,0,11,137.5,0.0
5222,EMP-2260,2024-12-01,0,2,25.0,0.0
5223,EMP-2261,2024-12-01,3,0,0.0,95.5
5224,EMP-2262,2024-12-01,0,9,112.5,0.0
5225,EMP-2263,2024-12-01,2,0,0.0,65.4
5226,EMP-2264,2024-12-01,0,3,37.5,0.0
5227,EMP-2265,2024-12-01,0,9,112.5,0.0
5228,EMP-2266,2024-12-01,0,8,100.0,0.0
5229,EMP-2267,2024-12-01,0,8,100.0,0.0
5230,EMP-2268,2024-12-01,0,6,75.0,0.0
5231,EMP-2270,2024-12-01,1,0,0.0,42.1
5232,EMP-2271,2024-12-01,0,3,37.5,0.0
5233,EMP-2272,2024-12-01,2,0,0.0,79.47
5234,EMP-2274,2024-12-01,0,4,50.0,0.0
5235,EMP-2275,2024-12-01,0,6,75.0,0.0
5236,EMP-2276,2024-12-01,0,6,75.0,0.0
5237,EMP-2277,2024-12-01,0,2,25.0,0.0
5238,EMP-2281,2024-12-01,0,6,75.0,0.0
5239,EMP-2283,2024-12-01,1,0,0.0,49.17
5240,EMP-2284,2024-12-01,0,5,62.5,0.0
5241,EMP-2285,2024-12-01,0,4,50.0,0.0
5242,EMP-2286,2024-12-01,0,15,187.5,0.0
5243,EMP-2288,2024-12-01,1,0,0.0,51.5
5244,EMP-2289,2024-12-01,0,14,175.0,0.0
5245,EMP-2290,2024-12-01,0,11,137.5,0.0
5246,EMP-2291,2024-12-01,0,2,25.0,0.0
5247,EMP-2294,2024-12-01,0,9,112.5,0.0
5248,EMP-2295,2024-12-01,2,0,0.0,116.47
5249,EMP-2297,2024-12-01,0,6,75.0,0.0
5250,EMP-2299,2024-12-01,2,0,0.0,97.73
5251,EMP-2300,2024-12-01,1,0,0.0,132.07
5252,EMP-2301,2024-12-01,0,16,200.0,0.0
5253,EMP-2302,2024-12-01,0,10,125.0,0.0
5254,EMP-2303,2024-12-01,3,0,0.0,135.0
5255,EMP-2304,2024-12-01,0,0,0.0,0.0
5256,EMP-2305,2024-12-01,0,5,62.5,0.0
5257,EMP-2306,2024-12-01,1,0,0.0,25.3
5258,EMP-2307,2024-12-01,0,16,200.0,0.0
5259,EMP-2308,2024-12-01,0,8,100.0,0.0
5260,EMP-2309,2024-12-01,5,0,0.0,520.17
5261,EMP-2310,2024-12-01,1,0,0.0,57.6
5262,EMP-2311,2024-12-01,0,19,237.5,0.0
5263,EMP-2313,2024-12-01,0,16,200.0,0.0
5264,EMP-2314,2024-12-01,3,0,0.0,111.7
5265,EMP-2315,2024-12-01,0,17,212.5,0.0
5266,EMP-2316,2024-12-01,0,3,37.5,0.0
5267,EMP-2317,2024-12-01,0,13,162.5,0.0
5268,EMP-2318,2024-12-01,0,8,100.0,0.0
5269,EMP-2319,2024-12-01,0,20,250.0,0.0
5270,EMP-2320,2024-12-01,0,6,75.0,0.0
5271,EMP-2321,2024-12-01,0,10,125.0,0.0
5272,EMP-2322,2024-12-01,0,12,150.0,0.0
5273,EMP-2323,2024-12-01,0,4,50.0,0.0
5274,EMP-2324,2024-12-01,0,13,162.5,0.0
5275,EMP-2325,2024-12-01,0,2,25.0,0.0
5276,EMP-2326,2024-12-01,0,3,37.5,0.0
5277,EMP-2327,2024-12-01,0,20,250.0,0.0
5278,EMP-2328,2024-12-01,0,2,25.0,0.0
5279,EMP-2329,2024-12-01,0,0,0.0,0.0
5280,EMP-2330,2024-12-01,0,12,150.0,0.0
5281,EMP-2331,2024-12-01,0,17,212.5,0.0
5282,EMP-2332,2024-12-01,0,9,112.5,0.0
5283,EMP-2333,2024-12-01,0,20,250.0,0.0
5284,EMP-2334,2024-12-01,0,8,100.0,0.0
5285,EMP-2335,2024-12-01,0,3,37.5,0.0
5286,EMP-2336,2024-12-01,0,13,162.5,0.0
5287,EMP-2337,2024-12-01,0,11,137.5,0.0
5288,EMP-2338,2024-12-01,0,16,200.0,0.0
5289,EMP-2339,2024-12-01,0,20,250.0,0.0
5290,EMP-2340,2024-12-01,0,18,225.0,0.0
5291,EMP-2341,2024-12-01,0,1,12.5,0.0
5292,EMP-2342,2024-12-01,2,0,0.0,72.13
5293,EMP-2343,2024-12-01,0,11,137.5,0.0
5294,EMP-2344,2024-12-01,0,2,25.0,0.0
5295,EMP-2345,2024-12-01,0,9,112.5,0.0
5296,EMP-2346,2024-12-01,0,9,112.5,0.0
5297,EMP-2347,2024-12-01,0,0,0.0,0.0
5298,EMP-2350,2024-12-01,1,0,0.0,23.13
5299,EMP-2351,2024-12-01,0,4,50.0,0.0
5300,EMP-2352,2024-12-01,0,7,87.5,0.0
5301,EMP-2355,2024-12-01,0,14,175.0,0.0
5302,EMP-2356,2024-12-01,0,2,25.0,0.0
5303,EMP-2357,2024-12-01,0,19,237.5,0.0
5304,EMP-2358,2024-12-01,0,15,187.5,0.0
5305,EMP-2359,2024-12-01,2,0,0.0,44.67
5306,EMP-2361,2024-12-01,0,11,137.5,0.0
5307,EMP-2362,2024-12-01,2,0,0.0,41.87
5308,EMP-2364,2024-12-01,0,8,100.0,0.0
5309,EMP-2365,2024-12-01,0,1,12.5,0.0
5310,EMP-2366,2024-12-01,0,19,237.5,0.0
5311,EMP-2367,2024-12-01,0,12,150.0,0.0
5312,EMP-2368,2024-12-01,2,0,0.0,255.6
5313,EMP-2369,2024-12-01,2,0,0.0,103.27
5314,EMP-2370,2024-12-01,0,2,25.0,0.0
5315,EMP-2371,2024-12-01,0,18,225.0,0.0
5316,EMP-2373,2024-12-01,1,0,0.0,101.33
5317,EMP-2374,2024-12-01,0,13,162.5,0.0
5318,EMP-2375,2024-12-01,0,9,112.5,0.0
5319,EMP-2376,2024-12-01,0,16,200.0,0.0
5320,EMP-2377,2024-12-01,0,17,212.5,0.0
5321,EMP-2379,2024-12-01,1,0,0.0,138.6
5322,EMP-2382,2024-12-01,3,0,0.0,178.2
5323,EMP-2383,2024-12-01,0,15,187.5,0.0
5324,EMP-2384,2024-12-01,0,6,75.0,0.0
5325,EMP-2385,2024-12-01,0,14,175.0,0.0
